행정동코드,시도명,시군구명,읍면동명,주소,lat,lng
2820070000,인천광역시,남동구,논현2동,인천광역시 남동구 논현2동,37.404248,126.716362
2820071000,인천광역시,남동구,논현고잔동,인천광역시 남동구 논현고잔동,37.397808,126.726264
2823751000,인천광역시,부평구,부평1동,인천광역시 부평구 부평1동,37.494216,126.720071
2823752000,인천광역시,부평구,부평2동,인천광역시 부평구 부평2동,37.4875,126.717221
2823753000,인천광역시,부평구,부평3동,인천광역시 부평구 부평3동,37.486119,126.708196
2823754000,인천광역시,부평구,부평4동,인천광역시 부평구 부평4동,37.500832,126.725004
2823755000,인천광역시,부평구,부평5동,인천광역시 부평구 부평5동,37.498843,126.730865
2823756000,인천광역시,부평구,부평6동,인천광역시 부평구 부평6동,37.485091,126.726599
2823757000,인천광역시,부평구,산곡1동,인천광역시 부평구 산곡1동,37.507058,126.700212
2823758000,인천광역시,부평구,산곡2동,인천광역시 부평구 산곡2동,37.505883,126.708581
2823758100,인천광역시,부평구,산곡3동,인천광역시 부평구 산곡3동,37.490742,126.70953
2823758200,인천광역시,부평구,산곡4동,인천광역시 부평구 산곡4동,37.501735,126.711455
2823759100,인천광역시,부평구,청천1동,인천광역시 부평구 청천1동,37.519812,126.701964
2823759200,인천광역시,부평구,청천2동,인천광역시 부평구 청천2동,37.514823,126.704529
2823764100,인천광역시,부평구,갈산1동,인천광역시 부평구 갈산1동,37.517675,126.727199
2823764200,인천광역시,부평구,갈산2동,인천광역시 부평구 갈산2동,37.510762,126.725699
2823764600,인천광역시,부평구,삼산1동,인천광역시 부평구 삼산1동,37.518394,126.737573
2823764800,인천광역시,부평구,삼산2동,인천광역시 부평구 삼산2동,37.511775,126.736368
2823765000,인천광역시,부평구,부개1동,인천광역시 부평구 부개1동,37.484852,126.737086
2823766000,인천광역시,부평구,부개2동,인천광역시 부평구 부개2동,37.494815,126.737094
2823766100,인천광역시,부평구,부개3동,인천광역시 부평구 부개3동,37.504424,126.734754
2823767000,인천광역시,부평구,일신동,인천광역시 부평구 일신동,37.484534,126.746956
2823768000,인천광역시,부평구,십정1동,인천광역시 부평구 십정1동,37.475851,126.696059
2823769000,인천광역시,부평구,십정2동,인천광역시 부평구 십정2동,37.473824,126.707879
2824560100,인천광역시,계양구,효성1동,인천광역시 계양구 효성1동,37.532453,126.712156
2824560200,인천광역시,계양구,효성2동,인천광역시 계양구 효성2동,37.525069,126.709827
2824561100,인천광역시,계양구,계산1동,인천광역시 계양구 계산1동,37.539611,126.721334
2824561200,인천광역시,계양구,계산2동,인천광역시 계양구 계산2동,37.544226,126.7282
2824561300,인천광역시,계양구,계산3동,인천광역시 계양구 계산3동,37.537753,126.729067
2824561400,인천광역시,계양구,계산4동,인천광역시 계양구 계산4동,37.534623,126.74168
2824562100,인천광역시,계양구,작전1동,인천광역시 계양구 작전1동,37.530797,126.729707
2824562200,인천광역시,계양구,작전2동,인천광역시 계양구 작전2동,37.532957,126.72389
2824564000,인천광역시,계양구,작전서운동,인천광역시 계양구 작전서운동,37.527986,126.736421
2824571000,인천광역시,계양구,계양1동,인천광역시 계양구 계양1동,37.576812,126.734128
2824572000,인천광역시,계양구,계양2동,인천광역시 계양구 계양2동,37.543784,126.7371
2824573000,인천광역시,계양구,계양3동,인천광역시 계양구 계양3동,37.561578,126.754899
2826051500,인천광역시,서구,검암경서동,인천광역시 서구 검암경서동,37.564405,126.673487
2826053000,인천광역시,서구,연희동,인천광역시 서구 연희동,37.548931,126.678211
2826053600,인천광역시,서구,청라1동,인천광역시 서구 청라1동,37.532678,126.653744
2826053700,인천광역시,서구,청라2동,인천광역시 서구 청라2동,37.532663,126.644151
2826053900,인천광역시,서구,청라3동,인천광역시 서구 청라3동,37.533291,126.627034
2826054200,인천광역시,서구,가정1동,인천광역시 서구 가정1동,37.521298,126.676047
2826054300,인천광역시,서구,가정2동,인천광역시 서구 가정2동,37.526335,126.67774
2826054400,인천광역시,서구,가정3동,인천광역시 서구 가정3동,37.515496,126.677883
2826055000,인천광역시,서구,석남1동,인천광역시 서구 석남1동,37.511185,126.674756
2826056000,인천광역시,서구,석남2동,인천광역시 서구 석남2동,37.502659,126.674641
2826056100,인천광역시,서구,석남3동,인천광역시 서구 석남3동,37.508201,126.678245
2826057500,인천광역시,서구,신현원창동,인천광역시 서구 신현원창동,37.5145936,126.6722656
2826058000,인천광역시,서구,가좌1동,인천광역시 서구 가좌1동,37.494372,126.672601
2826059000,인천광역시,서구,가좌2동,인천광역시 서구 가좌2동,37.490857,126.684869
2826060000,인천광역시,서구,가좌3동,인천광역시 서구 가좌3동,37.492487,126.679855
2826061000,인천광역시,서구,가좌4동,인천광역시 서구 가좌4동,37.48742,126.683654
2826068000,인천광역시,서구,검단동,인천광역시 서구 검단동,37.604965,126.661727
2826069000,인천광역시,서구,불로대곡동,인천광역시 서구 불로대곡동,37.617091,126.68897
2826070000,인천광역시,서구,원당동,인천광역시 서구 원당동,37.595158,126.701708
2826071000,인천광역시,서구,당하동,인천광역시 서구 당하동,37.592069,126.674613
2826072000,인천광역시,서구,오류왕길동,인천광역시 서구 오류왕길동,37.597016,126.637631
2826073000,인천광역시,서구,마전동,인천광역시 서구 마전동,37.595396,126.673676
2826074000,인천광역시,서구,아라동,인천광역시 서구 아라동,37.594064,126.715602
2871025000,인천광역시,강화군,강화읍,인천광역시 강화군 강화읍,37.74836,126.483697
2871031000,인천광역시,강화군,선원면,인천광역시 강화군 선원면,37.713293,126.484802
2871032000,인천광역시,강화군,불은면,인천광역시 강화군 불은면,37.686616,126.480287
2871033000,인천광역시,강화군,길상면,인천광역시 강화군 길상면,37.641662,126.489149
2871034000,인천광역시,강화군,화도면,인천광역시 강화군 화도면,37.63169,126.419847
2871035000,인천광역시,강화군,양도면,인천광역시 강화군 양도면,37.66287,126.422084
2871036000,인천광역시,강화군,내가면,인천광역시 강화군 내가면,37.71938,126.389865
2871037000,인천광역시,강화군,하점면,인천광역시 강화군 하점면,37.774897,126.411652
2871038000,인천광역시,강화군,양사면,인천광역시 강화군 양사면,37.798394,126.408525
2871039000,인천광역시,강화군,송해면,인천광역시 강화군 송해면,37.764632,126.463439
2871040000,인천광역시,강화군,교동면,인천광역시 강화군 교동면,37.78445,126.282912
2871041000,인천광역시,강화군,삼산면,인천광역시 강화군 삼산면,37.704852,126.320308
2871042000,인천광역시,강화군,서도면,인천광역시 강화군 서도면,37.650322,126.239201
2872031000,인천광역시,옹진군,북도면,인천광역시 옹진군 북도면,37.532862,126.428721
2872033000,인천광역시,옹진군,백령면,인천광역시 옹진군 백령면,37.974176,124.718691
2872034000,인천광역시,옹진군,대청면,인천광역시 옹진군 대청면,37.825384,124.712293
2872035000,인천광역시,옹진군,덕적면,인천광역시 옹진군 덕적면,37.227812,126.145046
2872036000,인천광역시,옹진군,영흥면,인천광역시 옹진군 영흥면,37.256001,126.483908
2872037000,인천광역시,옹진군,자월면,인천광역시 옹진군 자월면,37.254617,126.307202
2872038000,인천광역시,옹진군,연평면,인천광역시 옹진군 연평면,37.664413,125.702376
2911052500,광주광역시,동구,충장동,광주광역시 동구 충장동,35.149177,126.912816
2911054500,광주광역시,동구,동명동,광주광역시 동구 동명동,35.151182,126.92515
2911056000,광주광역시,동구,계림1동,광주광역시 동구 계림1동,35.158559,126.919657
2911057000,광주광역시,동구,계림2동,광주광역시 동구 계림2동,35.157935,126.923542
2911059000,광주광역시,동구,산수1동,광주광역시 동구 산수1동,35.157315,126.930725
2911060000,광주광역시,동구,산수2동,광주광역시 동구 산수2동,35.154582,126.936138
2911062000,광주광역시,동구,지산1동,광주광역시 동구 지산1동,35.149023,126.93273
2911063000,광주광역시,동구,지산2동,광주광역시 동구 지산2동,35.147982,126.934475
2911065500,광주광역시,동구,서남동,광주광역시 동구 서남동,35.144949,126.923125
2911068500,광주광역시,동구,학동,광주광역시 동구 학동,35.136061,126.922786
2911071000,광주광역시,동구,학운동,광주광역시 동구 학운동,35.13249,126.9335
2911073000,광주광역시,동구,지원1동,광주광역시 동구 지원1동,35.125324,126.935177
2911074000,광주광역시,동구,지원2동,광주광역시 동구 지원2동,35.120441,126.932848
2914057500,광주광역시,서구,양동,광주광역시 서구 양동,35.15481,126.901011
2914059000,광주광역시,서구,양3동,광주광역시 서구 양3동,35.157524,126.893982
2914065000,광주광역시,서구,농성1동,광주광역시 서구 농성1동,35.156671,126.889763
2914066000,광주광역시,서구,농성2동,광주광역시 서구 농성2동,35.150349,126.89025
2914073000,광주광역시,서구,광천동,광주광역시 서구 광천동,35.164324,126.88035
2914074000,광주광역시,서구,유덕동,광주광역시 서구 유덕동,35.165352,126.851965
2914074500,광주광역시,서구,치평동,광주광역시 서구 치평동,35.14994,126.843325
2914075100,광주광역시,서구,상무1동,광주광역시 서구 상무1동,35.153771,126.867434
2914075200,광주광역시,서구,상무2동,광주광역시 서구 상무2동,35.146582,126.866383
2914076000,광주광역시,서구,화정1동,광주광역시 서구 화정1동,35.156374,126.877725
2914077000,광주광역시,서구,화정2동,광주광역시 서구 화정2동,35.146576,126.88218
2914078000,광주광역시,서구,화정3동,광주광역시 서구 화정3동,35.143399,126.876925
2914079000,광주광역시,서구,화정4동,광주광역시 서구 화정4동,35.141798,126.87375
2914080000,광주광역시,서구,서창동,광주광역시 서구 서창동,35.108818,126.824738
2914082100,광주광역시,서구,금호1동,광주광역시 서구 금호1동,35.13519,126.857138
2914082400,광주광역시,서구,금호2동,광주광역시 서구 금호2동,35.12901,126.857163
2914083000,광주광역시,서구,풍암동,광주광역시 서구 풍암동,35.124777,126.878681
2914084000,광주광역시,서구,동천동,광주광역시 서구 동천동,35.170882,126.864723
2915551000,광주광역시,남구,양림동,광주광역시 남구 양림동,35.14049,126.916429
2915552000,광주광역시,남구,방림1동,광주광역시 남구 방림1동,35.134349,126.918263
2915553000,광주광역시,남구,방림2동,광주광역시 남구 방림2동,35.131882,126.922
2915553700,광주광역시,남구,봉선1동,광주광역시 남구 봉선1동,35.129315,126.906683
2915553800,광주광역시,남구,봉선2동,광주광역시 남구 봉선2동,35.123222,126.915887
2915554500,광주광역시,남구,사직동,광주광역시 남구 사직동,35.145788,126.908078
2915560500,광주광역시,남구,월산동,광주광역시 남구 월산동,35.14754,126.902613
2915563000,광주광역시,남구,월산4동,광주광역시 남구 월산4동,35.146718,126.890831
2915564000,광주광역시,남구,월산5동,광주광역시 남구 월산5동,35.140965,126.892955
2915567000,광주광역시,남구,백운1동,광주광역시 남구 백운1동,35.13829,126.9039
2915568000,광주광역시,남구,백운2동,광주광역시 남구 백운2동,35.136082,126.902312
2915569000,광주광역시,남구,주월1동,광주광역시 남구 주월1동,35.131953,126.893357
2915570000,광주광역시,남구,주월2동,광주광역시 남구 주월2동,35.13468,126.894265
2915570500,광주광역시,남구,진월동,광주광역시 남구 진월동,35.1152,126.9026
2915571000,광주광역시,남구,효덕동,광주광역시 남구 효덕동,35.101959,126.894335
2915572000,광주광역시,남구,송암동,광주광역시 남구 송암동,35.11154,126.877113
2915573000,광주광역시,남구,대촌동,광주광역시 남구 대촌동,35.081267,126.833664
2917051000,광주광역시,북구,중흥1동,광주광역시 북구 중흥1동,35.161696,126.913818
2917052000,광주광역시,북구,중흥2동,광주광역시 북구 중흥동,35.169154,126.91406
2917053000,광주광역시,북구,중흥3동,광주광역시 북구 중흥동,35.169154,126.91406
2917055500,광주광역시,북구,중앙동,광주광역시 북구 중앙동,35.157324,126.906538
2917057000,광주광역시,북구,임동,광주광역시 북구 임동,35.16584,126.8942
2917058000,광주광역시,북구,신안동,광주광역시 북구 신안동,35.167458,126.898777
2917059000,광주광역시,북구,용봉동,광주광역시 북구 용봉동,35.180442,126.901201
2917060100,광주광역시,북구,운암1동,광주광역시 북구 운암1동,35.17486,126.87445
2917060200,광주광역시,북구,운암2동,광주광역시 북구 운암2동,35.172635,126.88505
2917060300,광주광역시,북구,운암3동,광주광역시 북구 운암3동,35.182776,126.8743
2917061500,광주광역시,북구,동림동,광주광역시 북구 동림동,35.187042,126.866552
2917062000,광주광역시,북구,우산동,광주광역시 북구 우산동,35.171116,126.919775
2917063500,광주광역시,북구,풍향동,광주광역시 북구 풍향동,35.164437,126.923132
2917065000,광주광역시,북구,문화동,광주광역시 북구 문화동,35.181501,126.93685
2917065600,광주광역시,북구,문흥1동,광주광역시 북구 문흥1동,35.186776,126.9216
2917065700,광주광역시,북구,문흥2동,광주광역시 북구 문흥2동,35.18431,126.921888
2917066100,광주광역시,북구,두암1동,광주광역시 북구 두암1동,35.171035,126.92895
2917066200,광주광역시,북구,두암2동,광주광역시 북구 두암2동,35.174564,126.932472
2917066300,광주광역시,북구,두암3동,광주광역시 북구 두암3동,35.163064,126.934742
2917066600,광주광역시,북구,삼각동,광주광역시 북구 삼각동,35.199301,126.8995
2917066900,광주광역시,북구,일곡동,광주광역시 북구 일곡동,35.20604,126.897268
2917067300,광주광역시,북구,매곡동,광주광역시 북구 매곡동,35.189643,126.892038
2917067600,광주광역시,북구,오치1동,광주광역시 북구 오치1동,35.189126,126.908138
2917067700,광주광역시,북구,오치2동,광주광역시 북구 오치2동,35.190101,126.90045
2917068500,광주광역시,북구,석곡동,광주광역시 북구 석곡동,35.214927,126.949992
2917069500,광주광역시,북구,건국동,광주광역시 북구 건국동,35.222932,126.881635
2917069600,광주광역시,북구,양산동,광주광역시 북구 양산동,35.209221,126.879706
2917069700,광주광역시,북구,신용동,광주광역시 북구 신용동,35.215,126.8639
2920051500,광주광역시,광산구,송정1동,광주광역시 광산구 송정1동,35.14071,126.798691
2920052500,광주광역시,광산구,송정2동,광주광역시 광산구 송정2동,35.136679,126.797251
2920054000,광주광역시,광산구,도산동,광주광역시 광산구 도산동,35.129455,126.791624
2920055000,광주광역시,광산구,신흥동,광주광역시 광산구 신흥동,35.145224,126.800637
2920056500,광주광역시,광산구,어룡동,광주광역시 광산구 어룡동,35.148395,126.779924
2920058000,광주광역시,광산구,우산동,광주광역시 광산구 우산동,35.160272,126.807012
2920060000,광주광역시,광산구,월곡1동,광주광역시 광산구 월곡1동,35.171885,126.809725
2920061000,광주광역시,광산구,월곡2동,광주광역시 광산구 월곡2동,35.174368,126.808008
2920062000,광주광역시,광산구,비아동,광주광역시 광산구 비아동,35.222242,126.824443
2920062400,광주광역시,광산구,첨단1동,광주광역시 광산구 첨단1동,35.219526,126.842362
2920062600,광주광역시,광산구,첨단2동,광주광역시 광산구 첨단2동,35.216281,126.843338
2920063000,광주광역시,광산구,신가동,광주광역시 광산구 신가동,35.179845,126.836002
2920063500,광주광역시,광산구,운남동,광주광역시 광산구 운남동,35.173272,126.82192
2920063700,광주광역시,광산구,수완동,광주광역시 광산구 수완동,35.197027,126.825554
2920064000,광주광역시,광산구,하남동,광주광역시 광산구 하남동,35.179519,126.799844
2920065000,광주광역시,광산구,임곡동,광주광역시 광산구 임곡동,35.219626,126.744788
2920066000,광주광역시,광산구,동곡동,광주광역시 광산구 동곡동,35.098614,126.772023
2920067000,광주광역시,광산구,평동,광주광역시 광산구 평동,35.124728,126.760264
2920068000,광주광역시,광산구,삼도동,광주광역시 광산구 삼도동,35.126399,126.69085
2920069000,광주광역시,광산구,본량동,광주광역시 광산구 본량동,35.18081,126.728775
2920070000,광주광역시,광산구,신창동,광주광역시 광산구 신창동,35.195582,126.840719
3011051500,대전광역시,동구,중앙동,대전광역시 동구 중앙동,36.334596,127.438804
3011053000,대전광역시,동구,효동,대전광역시 동구 효동,36.3170977,127.4417865
3011054500,대전광역시,동구,신인동,대전광역시 동구 신인동,36.323418,127.437931
3011055100,대전광역시,동구,판암1동,대전광역시 동구 판암1동,36.318175,127.460034
3011055200,대전광역시,동구,판암2동,대전광역시 동구 판암2동,36.320506,127.457375
3011056000,대전광역시,동구,용운동,대전광역시 동구 용운동,36.328169,127.461497
3011058500,대전광역시,동구,대동,대전광역시 동구 대동,36.330062,127.442807
3011059000,대전광역시,동구,자양동,대전광역시 동구 자양동,36.335503,127.448587
3011062000,대전광역시,동구,가양1동,대전광역시 동구 가양1동,36.347013,127.44141
3011063000,대전광역시,동구,가양2동,대전광역시 동구 가양2동,36.349056,127.447397
3011064000,대전광역시,동구,용전동,대전광역시 동구 용전동,36.357717,127.432396
3011066500,대전광역시,동구,성남동,대전광역시 동구 성남동,36.344555,127.437445
3011067000,대전광역시,동구,홍도동,대전광역시 동구 홍도동,36.348999,127.425651
3011069500,대전광역시,동구,삼성동,대전광역시 동구 삼성동,36.340582,127.422203
3011072500,대전광역시,동구,대청동,대전광역시 동구 대청동,36.343558,127.492599
3011074000,대전광역시,동구,산내동,대전광역시 동구 산내동,36.276366,127.467177
3014053500,대전광역시,중구,은행선화동,대전광역시 중구 은행선화동,36.33241,127.416585
3014055000,대전광역시,중구,목동,대전광역시 중구 목동,36.335906,127.408438
3014056000,대전광역시,중구,중촌동,대전광역시 중구 중촌동,36.33893,127.412446
3014057500,대전광역시,중구,대흥동,대전광역시 중구 대흥동,36.323402,127.424202
3014060500,대전광역시,중구,문창동,대전광역시 중구 문창동,36.316245,127.437905
3014062000,대전광역시,중구,석교동,대전광역시 중구 석교동,36.305899,127.438505
3014063000,대전광역시,중구,대사동,대전광역시 중구 대사동,36.316518,127.424837
3014064000,대전광역시,중구,부사동,대전광역시 중구 부사동,36.314248,127.433667
3014065500,대전광역시,중구,용두동,대전광역시 중구 용두동,36.325224,127.410355
3014067000,대전광역시,중구,오류동,대전광역시 중구 오류동,36.325514,127.403845
3014068000,대전광역시,중구,태평1동,대전광역시 중구 태평1동,36.327916,127.397367
3014069000,대전광역시,중구,태평2동,대전광역시 중구 태평2동,36.321283,127.392838
3014070000,대전광역시,중구,유천1동,대전광역시 중구 유천1동,36.315014,127.395304
3014071000,대전광역시,중구,유천2동,대전광역시 중구 유천2동,36.315359,127.399167
3014072000,대전광역시,중구,문화1동,대전광역시 중구 문화1동,36.315348,127.40653
3014073000,대전광역시,중구,문화2동,대전광역시 중구 문화2동,36.307742,127.399214
3014074000,대전광역시,중구,산성동,대전광역시 중구 산성동,36.305349,127.386096
3017051000,대전광역시,서구,복수동,대전광역시 서구 복수동,36.300018,127.379003
3017052000,대전광역시,서구,도마1동,대전광역시 서구 도마1동,36.315993,127.381154
3017053000,대전광역시,서구,도마2동,대전광역시 서구 도마2동,36.312812,127.373584
3017053500,대전광역시,서구,정림동,대전광역시 서구 정림동,36.304533,127.366794
3017054000,대전광역시,서구,변동,대전광역시 서구 변동,36.325831,127.386761
3017055000,대전광역시,서구,용문동,대전광역시 서구 용문동,36.338868,127.39157
3017055500,대전광역시,서구,탄방동,대전광역시 서구 탄방동,36.346688,127.39541
3017056000,대전광역시,서구,괴정동,대전광역시 서구 괴정동,36.337168,127.382042
3017057000,대전광역시,서구,가장동,대전광역시 서구 가장동,36.33172,127.385251
3017057500,대전광역시,서구,내동,대전광역시 서구 내동,36.332255,127.377307
3017058100,대전광역시,서구,갈마1동,대전광역시 서구 갈마1동,36.350845,127.367834
3017058200,대전광역시,서구,갈마2동,대전광역시 서구 갈마2동,36.346811,127.374877
3017058600,대전광역시,서구,월평1동,대전광역시 서구 월평1동,36.354685,127.357601
3017058700,대전광역시,서구,월평2동,대전광역시 서구 월평2동,36.363538,127.374048
3017058800,대전광역시,서구,월평3동,대전광역시 서구 월평3동,36.360322,127.366855
3017059000,대전광역시,서구,가수원동,대전광역시 서구 가수원동,36.303513,127.34943
3017059300,대전광역시,서구,도안동,대전광역시 서구 도안동,36.323651,127.346745
3017059600,대전광역시,서구,관저1동,대전광역시 서구 관저1동,36.303951,127.337361
3017059700,대전광역시,서구,관저2동,대전광역시 서구 관저2동,36.299314,127.335202
3017060000,대전광역시,서구,기성동,대전광역시 서구 기성동,36.255897,127.341553
3017063000,대전광역시,서구,둔산1동,대전광역시 서구 둔산1동,36.35252,127.386049
3017064000,대전광역시,서구,둔산2동,대전광역시 서구 둔산2동,36.35385,127.383585
3017065000,대전광역시,서구,만년동,대전광역시 서구 만년동,36.367537,127.375039
3017066000,대전광역시,서구,둔산3동,대전광역시 서구 둔산3동,36.353431,127.400001
3020052000,대전광역시,유성구,진잠동,대전광역시 유성구 진잠동,36.2998,127.316354
3020052600,대전광역시,유성구,학하동,대전광역시 유성구 학하동,36.336232,127.3138
3020052700,대전광역시,유성구,상대동,대전광역시 유성구 상대동,36.342591,127.334288
3020053000,대전광역시,유성구,온천1동,대전광역시 유성구 온천1동,36.353055,127.338981
3020054000,대전광역시,유성구,온천2동,대전광역시 유성구 온천2동,36.365428,127.333389
3020054600,대전광역시,유성구,노은1동,대전광역시 유성구 노은1동,36.368279,127.318398
3020054700,대전광역시,유성구,노은2동,대전광역시 유성구 노은2동,36.389501,127.320719
3020054800,대전광역시,유성구,노은3동,대전광역시 유성구 노은3동,36.386796,127.307906
3020055000,대전광역시,유성구,신성동,대전광역시 유성구 신성동,36.384082,127.350227
3020057000,대전광역시,유성구,전민동,대전광역시 유성구 전민동,36.399982,127.400375
3020058000,대전광역시,유성구,구즉동,대전광역시 유성구 구즉동,36.440616,127.383536
3020060000,대전광역시,유성구,관평동,대전광역시 유성구 관평동,36.423072,127.388746
3020061000,대전광역시,유성구,원신흥동,대전광역시 유성구 원신흥동,36.342166,127.34329
3023051000,대전광역시,대덕구,오정동,대전광역시 대덕구 오정동,36.353897,127.409821
3023052000,대전광역시,대덕구,대화동,대전광역시 대덕구 대화동,36.36649,127.411406
3023052500,대전광역시,대덕구,회덕동,대전광역시 대덕구 회덕동,36.376306,127.421486
3023053300,대전광역시,대덕구,비래동,대전광역시 대덕구 비래동,36.354881,127.449969
3023054300,대전광역시,대덕구,송촌동,대전광역시 대덕구 송촌동,36.365771,127.439876
3023054600,대전광역시,대덕구,중리동,대전광역시 대덕구 중리동,36.360615,127.426412
3023055000,대전광역시,대덕구,신탄진동,대전광역시 대덕구 신탄진동,36.452055,127.429006
3023056000,대전광역시,대덕구,석봉동,대전광역시 대덕구 석봉동,36.450795,127.423209
3023057000,대전광역시,대덕구,덕암동,대전광역시 대덕구 덕암동,36.440292,127.426812
3023058000,대전광역시,대덕구,목상동,대전광역시 대덕구 목상동,36.4485,127.412252
3023060000,대전광역시,대덕구,법1동,대전광역시 대덕구 법1동,36.370775,127.426785
3023061000,대전광역시,대덕구,법2동,대전광역시 대덕구 법2동,36.367232,127.430836
3111051000,울산광역시,중구,학성동,울산광역시 중구 학성동,35.55537,129.334694
3111052000,울산광역시,중구,반구1동,울산광역시 중구 반구1동,35.556422,129.341625
3111053000,울산광역시,중구,반구2동,울산광역시 중구 반구2동,35.563352,129.34086
3111054000,울산광역시,중구,복산1동,울산광역시 중구 복산1동,35.5600406,129.3356079
3111055000,울산광역시,중구,복산2동,울산광역시 중구 복산2동,35.5682498,129.3291321
3111058500,울산광역시,중구,중앙동,울산광역시 중구 중앙동,35.557542,129.32405
3111059000,울산광역시,중구,우정동,울산광역시 중구 우정동,35.555269,129.312518
3111060000,울산광역시,중구,태화동,울산광역시 중구 태화동,35.556542,129.3045
3111061000,울산광역시,중구,다운동,울산광역시 중구 다운동,35.556292,129.275675
3111062000,울산광역시,중구,병영1동,울산광역시 중구 병영1동,35.57005,129.346563
3111063000,울산광역시,중구,병영2동,울산광역시 중구 병영2동,35.5794,129.345988
3111064000,울산광역시,중구,약사동,울산광역시 중구 약사동,35.570492,129.337088
3111065000,울산광역시,중구,성안동,울산광역시 중구 성안동,35.574379,129.30969
3114051000,울산광역시,남구,신정1동,울산광역시 남구 신정1동,35.541408,129.306488
3114052000,울산광역시,남구,신정2동,울산광역시 남구 신정2동,35.534675,129.307738
3114053000,울산광역시,남구,신정3동,울산광역시 남구 신정3동,35.545117,129.316338
3114054000,울산광역시,남구,신정4동,울산광역시 남구 신정4동,35.52941,129.314461
3114055000,울산광역시,남구,신정5동,울산광역시 남구 신정5동,35.544942,129.321413
3114056000,울산광역시,남구,달동,울산광역시 남구 달동,35.5364,129.3165
3114057000,울산광역시,남구,삼산동,울산광역시 남구 삼산동,35.546513,129.338944
3114058500,울산광역시,남구,삼호동,울산광역시 남구 삼호동,35.550033,129.265987
3114059500,울산광역시,남구,무거동,울산광역시 남구 무거동,35.551008,129.260725
3114060000,울산광역시,남구,옥동,울산광역시 남구 옥동,35.535273,129.293858
3114062500,울산광역시,남구,대현동,울산광역시 남구 대현동,35.526567,129.3268
3114063500,울산광역시,남구,수암동,울산광역시 남구 수암동,35.524413,129.318473
3114064000,울산광역시,남구,선암동,울산광역시 남구 선암동,35.514947,129.338326
3114067000,울산광역시,남구,야음장생포동,울산광역시 남구 야음장생포동,35.520081,129.339939
3117051000,울산광역시,동구,방어동,울산광역시 동구 방어동,35.486207,129.423935
3117052000,울산광역시,동구,일산동,울산광역시 동구 일산동,35.499159,129.431282
3117053000,울산광역시,동구,화정동,울산광역시 동구 화정동,35.495956,129.422604
3117054000,울산광역시,동구,대송동,울산광역시 동구 대송동,35.503167,129.418338
3117055000,울산광역시,동구,전하1동,울산광역시 동구 전하1동,35.516795,129.428571
3117056000,울산광역시,동구,전하2동,울산광역시 동구 전하2동,35.508867,129.426588
3117058000,울산광역시,동구,남목1동,울산광역시 동구 남목1동,35.539272,129.420729
3117059000,울산광역시,동구,남목2동,울산광역시 동구 남목2동,35.524558,129.431525
3117060000,울산광역시,동구,남목3동,울산광역시 동구 남목3동,35.546052,129.431376
3120051000,울산광역시,북구,농소1동,울산광역시 북구 농소1동,35.622747,129.35606
3120052000,울산광역시,북구,농소2동,울산광역시 북구 농소2동,35.638324,129.348363
3120053000,울산광역시,북구,농소3동,울산광역시 북구 농소3동,35.628632,129.3396
3120054000,울산광역시,북구,강동동,울산광역시 북구 강동동,35.612831,129.445599
3120056000,울산광역시,북구,효문동,울산광역시 북구 효문동,35.567097,129.376618
3120057000,울산광역시,북구,송정동,울산광역시 북구 송정동,35.603649,129.3644
3120058000,울산광역시,북구,양정동,울산광역시 북구 양정동,35.548642,129.385325
3120059000,울산광역시,북구,염포동,울산광역시 북구 염포동,35.53074,129.394336
3171025000,울산광역시,울주군,온산읍,울산광역시 울주군 온산읍,35.434599,129.314343
3171025300,울산광역시,울주군,언양읍,울산광역시 울주군 언양읍,35.569276,129.125761
3171025600,울산광역시,울주군,온양읍,울산광역시 울주군 온양읍,35.419429,129.280485
3171025900,울산광역시,울주군,범서읍,울산광역시 울주군 범서읍,35.568624,129.23052
3171026200,울산광역시,울주군,청량읍,울산광역시 울주군 청량읍,35.493194,129.306115
3171026500,울산광역시,울주군,삼남읍,울산광역시 울주군 삼남읍,35.541026,129.108601
3171031000,울산광역시,울주군,서생면,울산광역시 울주군 서생면,35.349965,129.325925
3171034000,울산광역시,울주군,웅촌면,울산광역시 울주군 웅촌면,35.461375,129.208314
3171036000,울산광역시,울주군,두동면,울산광역시 울주군 두동면,35.654342,129.201173
3171037000,울산광역시,울주군,두서면,울산광역시 울주군 두서면,35.647914,129.161861
3171038000,울산광역시,울주군,상북면,울산광역시 울주군 상북면,35.590515,129.091325
3171040000,울산광역시,울주군,삼동면,울산광역시 울주군 삼동면,35.523766,129.157584
3611025000,세종특별자치시,,조치원읍,세종특별자치시  조치원읍,36.604566,127.298428
3611031000,세종특별자치시,,연기면,세종특별자치시  연기면,36.542849,127.251526
3611032000,세종특별자치시,,연동면,세종특별자치시  연동면,36.555165,127.327405
3611033000,세종특별자치시,,부강면,세종특별자치시  부강면,36.529726,127.37092
3611034000,세종특별자치시,,금남면,세종특별자치시  금남면,36.463826,127.28035
3611035000,세종특별자치시,,장군면,세종특별자치시  장군면,36.496697,127.205633
3611036000,세종특별자치시,,연서면,세종특별자치시  연서면,36.592587,127.271622
3611037000,세종특별자치시,,전의면,세종특별자치시  전의면,36.681444,127.195956
3611038000,세종특별자치시,,전동면,세종특별자치시  전동면,36.655807,127.264157
